SuburbName,ZipCodeNumber,StateCode
ALI CURUNG,872,SA
ALICE SPRINGS,872,SA
AMOONGUNA,872,SA
AMPILATWATJA,872,SA
ANATYE,872,SA
ANMATJERE,872,SA
AREYONGA,872,SA
ATITJERE,872,SA
BARROW CREEK,872,SA
BURT PLAIN,872,SA
CANTEEN CREEK,872,SA
CHILLA WELL,872,SA
COSTELLO,872,SA
DAVENPORT,872,SA
ENGAWALA,872,SA
ERLDUNDA,872,SA
ERNABELLA,872,SA
FINKE,872,SA
GHAN,872,SA
GIBSON DESERT NORTH,872,SA
GIBSON DESERT SOUTH,872,SA
HAASTS BLUFF,872,SA
HALE,872,SA
HART,872,SA
HART RANGE,872,SA
HERMANNSBURG,872,SA
HUGH,872,SA
IMANPA,872,SA
INDULKANA,872,SA
ININTI STORE,872,SA
KALTUKATJARA,872,SA
KINGS CREEK STATION,872,SA
KINTORE,872,SA
KIWIRRKURRA,872,SA
KULGERA,872,SA
KUNPARRKA,872,SA
LAKE MACKAY,872,SA
LARAMBA,872,SA
MACDONNELL RANGE,872,SA
MEREENIE,872,SA
MIMILI,872,SA
MOUNT LIEBIG,872,SA
MOUNT ZEIL,872,SA
MUTITJULU,872,SA
NAMATJIRA,872,SA
NAPPERBY STATION,872,SA
NGAANYATJARRA-GILES,872,SA
NYAPARI,872,SA
NYIRRIPI,872,SA
PAPUNYA,872,SA
PATJARR,872,SA
PETERMANN,872,SA
SANDOVER,872,SA
SANTA TERESA,872,SA
SIMPSON,872,SA
TANAMI,872,SA
TARA,872,SA
TELEGRAPH STATION,872,SA
TI TREE,872,SA
TITJIKALA,872,SA
TJIRRKARLI,872,SA
TJUKURLA,872,SA
WALLACE ROCKHOLE,872,SA
WANNAN,872,SA
WILLOWRA,872,SA
WILORA,872,SA
WINGELLINA,872,SA
WUTUNUGURRA,872,SA
YUELAMU,872,SA
YUENDUMU,872,SA
YULARA,872,SA
GAPUWIYAK,880,NT
GUNYANGARA,880,NT
NHULUNBUY,880,NT
YIRRKALA,880,NT
JABIRU,886,NT
SYDNEY,1011,NSW
SYDNEY,1022,NSW
SYDNEY,1026,NSW
SYDNEY,1043,NSW
SYDNEY,1046,NSW
SYDNEY,1120,NSW
SYDNEY,1123,NSW
SYDNEY,1140,NSW
SYDNEY,1143,NSW
SYDNEY,1146,NSW
SYDNEY,1160,NSW
SYDNEY,1163,NSW
SYDNEY,1166,NSW
SYDNEY,1183,NSW
SYDNEY,1186,NSW
SYDNEY,1203,NSW
SYDNEY,1206,NSW
AUSTRALIA SQUARE,1209,NSW
ROYAL EXCHANGE,1223,NSW
QUEEN VICTORIA BUILDING,1226,NSW
QUEEN VICTORIA BUILDING,1229,NSW
SYDNEY,1293,NSW
SYDNEY,1296,NSW
SYDNEY,1299,NSW
EASTERN SUBURBS MC,1326,NSW
EASTERN SUBURBS MC,1329,NSW
STRAWBERRY HILLS,1422,NSW
STRAWBERRY HILLS,1425,NSW
STRAWBERRY HILLS,1428,NSW
HURSTVILLE BC,1481,NSW
KOGARAH,1487,NSW
CARINGBAH,1495,NSW
MONA VALE,1658,NSW
NORTH RYDE,1671,NSW
EPPING,1712,NSW
PARRAMATTA,1740,NSW
GUILDFORD,1848,NSW
LIVERPOOL,1871,NSW
BANKSTOWN,1888,NSW
ELIZABETH BAY,2011,NSW
POTTS POINT,2011,NSW
RUSHCUTTERS BAY,2011,NSW
WOOLLOOMOOLOO,2011,NSW
REDFERN,2016,NSW
BANKSMEADOW,2019,NSW
BOTANY,2019,NSW
CHIFLEY,2036,NSW
EASTGARDENS,2036,NSW
HILLSDALE,2036,NSW
LA PEROUSE,2036,NSW
LITTLE BAY,2036,NSW
MALABAR,2036,NSW
MATRAVILLE,2036,NSW
PHILLIP BAY,2036,NSW
PORT BOTANY,2036,NSW
ROZELLE,2039,NSW
HMAS PLATYPUS,2060,NSW
HMAS WATERHEN,2060,NSW
LAVENDER BAY,2060,NSW
MCMAHONS POINT,2060,NSW
NORTH SYDNEY,2060,NSW
NORTH SYDNEY SHOPPINGWORLD,2060,NSW
WAVERTON,2060,NSW
NORTHBRIDGE,2063,NSW
LANE COVE,2066,NSW
LANE COVE NORTH,2066,NSW
LANE COVE WEST,2066,NSW
LINLEY POINT,2066,NSW
LONGUEVILLE,2066,NSW
NORTHWOOD,2066,NSW
RIVERVIEW,2066,NSW
BEROWRA,2081,NSW
COWAN,2081,NSW
COTTAGE POINT,2084,NSW
DUFFYS FOREST,2084,NSW
TERREY HILLS,2084,NSW
FORESTVILLE,2087,NSW
KILLARNEY HEIGHTS,2087,NSW
WARRIEWOOD,2102,NSW
WARRIEWOOD SHOPPING SQUARE,2102,NSW
CHURCH POINT,2105,NSW
ELVINA BAY,2105,NSW
LOVETT BAY,2105,NSW
MCCARRS CREEK,2105,NSW
MORNING BAY,2105,NSW
SCOTLAND ISLAND,2105,NSW
COASTERS RETREAT,2108,NSW
CURRAWONG BEACH,2108,NSW
GREAT MACKEREL BEACH,2108,NSW
PALM BEACH,2108,NSW
WEST PENNANT HILLS,2125,NSW
SILVERWATER,2128,NSW
CONSTITUTION HILL,2145,NSW
GIRRAWEEN,2145,NSW
GREYSTANES,2145,NSW
MAYS HILL,2145,NSW
PEMULWUY,2145,NSW
PENDLE HILL,2145,NSW
SOUTH WENTWORTHVILLE,2145,NSW
WENTWORTHVILLE,2145,NSW
WESTMEAD,2145,NSW
ARNDELL PARK,2148,NSW
BLACKTOWN,2148,NSW
BLACKTOWN WESTPOINT,2148,NSW
HUNTINGWOOD,2148,NSW
KINGS PARK,2148,NSW
MARAYONG,2148,NSW
PROSPECT,2148,NSW
NORTHMEAD,2152,NSW
CABRAMATTA,2166,NSW
CABRAMATTA WEST,2166,NSW
CANLEY HEIGHTS,2166,NSW
CANLEY VALE,2166,NSW
LANSVALE,2166,NSW
CASULA,2170,NSW
CASULA MALL,2170,NSW
CHIPPING NORTON,2170,NSW
HAMMONDVILLE,2170,NSW
LIVERPOOL,2170,NSW
LIVERPOOL SOUTH,2170,NSW
LIVERPOOL WESTFIELD,2170,NSW
LURNEA,2170,NSW
MOOREBANK,2170,NSW
MOUNT PRITCHARD,2170,NSW
PRESTONS,2170,NSW
WARWICK FARM,2170,NSW
HOLSWORTHY,2173,NSW
WATTLE GROVE,2173,NSW
BANKSTOWN,2200,NSW
BANKSTOWN AERODROME,2200,NSW
BANKSTOWN NORTH,2200,NSW
BANKSTOWN SQUARE,2200,NSW
CONDELL PARK,2200,NSW
MANAHAN,2200,NSW
MOUNT LEWIS,2200,NSW
ARNCLIFFE,2205,NSW
TURRELLA,2205,NSW
WOLLI CREEK,2205,NSW
MORTDALE,2223,NSW
OATLEY,2223,NSW
BONNET BAY,2226,NSW
COMO,2226,NSW
JANNALI,2226,NSW
BATEAU BAY,2261,NSW
BAY VILLAGE,2261,NSW
BERKELEY VALE,2261,NSW
BLUE BAY,2261,NSW
CHITTAWAY BAY,2261,NSW
CHITTAWAY POINT,2261,NSW
GLENNING VALLEY,2261,NSW
KILLARNEY VALE,2261,NSW
LONG JETTY,2261,NSW
MAGENTA,2261,NSW
SHELLY BEACH,2261,NSW
THE ENTRANCE,2261,NSW
THE ENTRANCE NORTH,2261,NSW
TOOWOON BAY,2261,NSW
TUMBI UMBI,2261,NSW
BALCOLYN,2264,NSW
BONNELLS BAY,2264,NSW
BRIGHTWATERS,2264,NSW
DORA CREEK,2264,NSW
ERARING,2264,NSW
MANDALONG,2264,NSW
MIRRABOOKA,2264,NSW
MORISSET,2264,NSW
MORISSET PARK,2264,NSW
MYUNA BAY,2264,NSW
SILVERWATER,2264,NSW
SUNSHINE,2264,NSW
WINDERMERE PARK,2264,NSW
YARRAWONGA PARK,2264,NSW
BARNSLEY,2278,NSW
KILLINGWORTH,2278,NSW
WAKEFIELD,2278,NSW
CARRINGTON,2294,NSW
TIGHES HILL,2297,NSW
BAR BEACH,2300,NSW
COOKS HILL,2300,NSW
NEWCASTLE,2300,NSW
NEWCASTLE EAST,2300,NSW
THE HILL,2300,NSW
LEMON TREE PASSAGE,2319,NSW
MALLABULA,2319,NSW
TANILBA BAY,2319,NSW
TILLIGERRY CREEK,2319,NSW
BERESFIELD,2322,NSW
BLACK HILL,2322,NSW
CHISHOLM,2322,NSW
HEXHAM,2322,NSW
LENAGHAN,2322,NSW
STOCKRINGTON,2322,NSW
TARRO,2322,NSW
THORNTON,2322,NSW
TOMAGO,2322,NSW
WOODBERRY,2322,NSW
APPLEBY,2340,NSW
BARRY,2340,NSW
BECTIVE,2340,NSW
BITHRAMERE,2340,NSW
BOWLING ALLEY POINT,2340,NSW
CALALA,2340,NSW
CARROLL,2340,NSW
DARUKA,2340,NSW
DUNCANS CREEK,2340,NSW
DUNGOWAN,2340,NSW
EAST TAMWORTH,2340,NSW
GAROO,2340,NSW
GIDLEY,2340,NSW
GOONOO GOONOO,2340,NSW
GOWRIE,2340,NSW
HALLSVILLE,2340,NSW
HANGING ROCK,2340,NSW
HILLVUE,2340,NSW
KEEPIT,2340,NSW
KINGSWOOD,2340,NSW
LOOMBERAH,2340,NSW
MOORE CREEK,2340,NSW
NEMINGHA,2340,NSW
NORTH TAMWORTH,2340,NSW
NUNDLE,2340,NSW
OGUNBIL,2340,NSW
OXLEY VALE,2340,NSW
PIALLAMORE,2340,NSW
SOMERTON,2340,NSW
SOUTH TAMWORTH,2340,NSW
TAMINDA,2340,NSW
TAMWORTH,2340,NSW
TIMBUMBURI,2340,NSW
WALLAMORE,2340,NSW
WARRAL,2340,NSW
WEABONGA,2340,NSW
WEST TAMWORTH,2340,NSW
WESTDALE,2340,NSW
WOOLOMIN,2340,NSW
BLACKVILLE,2343,NSW
BORAMBIL,2343,NSW
BUNDELLA,2343,NSW
CAROONA,2343,NSW
COLLY BLUE,2343,NSW
COOMOO COOMOO,2343,NSW
PINE RIDGE,2343,NSW
QUIPOLLY,2343,NSW
QUIRINDI,2343,NSW
SPRING RIDGE,2343,NSW
WALLABADAH,2343,NSW
WARRAH RIDGE,2343,NSW
WINDY,2343,NSW
YANNERGEE,2343,NSW
YARRAMAN,2343,NSW
ASHFORD,2361,NSW
ATHOLWOOD,2361,NSW
BONSHAW,2361,NSW
LIMESTONE,2361,NSW
PINDAROI,2361,NSW
BALD NOB,2370,NSW
DIEHARD,2370,NSW
DUNDEE,2370,NSW
FURRACABAD,2370,NSW
GIBRALTAR RANGE,2370,NSW
GLEN ELGIN,2370,NSW
GLEN INNES,2370,NSW
KINGSGATE,2370,NSW
KINGSLAND,2370,NSW
KOOKABOOKRA,2370,NSW
LAMBS VALLEY,2370,NSW
MATHESON,2370,NSW
MOGGS SWAMP,2370,NSW
MOOGEM,2370,NSW
MORVEN,2370,NSW
NEWTON BOYD,2370,NSW
PINKETT,2370,NSW
RANGERS VALLEY,2370,NSW
RED RANGE,2370,NSW
REDDESTONE,2370,NSW
SHANNON VALE,2370,NSW
STONEHENGE,2370,NSW
SWAN VALE,2370,NSW
WELLINGROVE,2370,NSW
YARROWFORD,2370,NSW
GOOLHI,2379,NSW
MULLALEY,2379,NSW
NAPIER LANE,2379,NSW
NOMBI,2379,NSW
GRAVESEND,2401,NSW
BANGHEET,2404,NSW
BINGARA,2404,NSW
DINOGA,2404,NSW
ELCOMBE,2404,NSW
GINEROI,2404,NSW
KEERA,2404,NSW
PALLAL,2404,NSW
RIVERVIEW,2404,NSW
UPPER BINGARA,2404,NSW
MUNGINDI,2406,QLD
WEEMELAH,2406,QLD
ARAKOON,2431,NSW
JERSEYVILLE,2431,NSW
SOUTH WEST ROCKS,2431,NSW
ALLGOMERA,2441,NSW
BALLENGARRA,2441,NSW
BARRAGANYATTI,2441,NSW
BRIL BRIL,2441,NSW
COOPERABUNG,2441,NSW
EUNGAI CREEK,2441,NSW
EUNGAI RAIL,2441,NSW
FISHERMANS REACH,2441,NSW
GRASSY HEAD,2441,NSW
GUM SCRUB,2441,NSW
HACKS FERRY,2441,NSW
KIPPARA,2441,NSW
KUNDABUNG,2441,NSW
MARLO MERRICAN,2441,NSW
ROLLANDS PLAINS,2441,NSW
STUARTS POINT,2441,NSW
TAMBAN,2441,NSW
TELEGRAPH POINT,2441,NSW
UPPER ROLLANDS PLAINS,2441,NSW
YARRAHAPINNI,2441,NSW
ASHBY,2463,NSW
ASHBY HEIGHTS,2463,NSW
ASHBY ISLAND,2463,NSW
BROOMS HEAD,2463,NSW
GULMARRAD,2463,NSW
ILARWILL,2463,NSW
JACKY BULBIN FLAT,2463,NSW
JAMES CREEK,2463,NSW
MACLEAN,2463,NSW
PALMERS CHANNEL,2463,NSW
PALMERS ISLAND,2463,NSW
SANDON,2463,NSW
SHARK CREEK,2463,NSW
TALOUMBI,2463,NSW
THE SANDON,2463,NSW
TOWNSEND,2463,NSW
TULLYMORGAN,2463,NSW
WOODFORD ISLAND,2463,NSW
ILUKA,2466,NSW
THE FRESHWATER,2466,NSW
WOODY HEAD,2466,NSW
BORA RIDGE,2471,NSW
CODRINGTON,2471,NSW
CORAKI,2471,NSW
EAST CORAKI,2471,NSW
GREEN FOREST,2471,NSW
GREENRIDGE,2471,NSW
NORTH WOODBURN,2471,NSW
SWAN BAY,2471,NSW
TATHAM,2471,NSW
WEST BUNGAWALBIN,2471,NSW
WEST CORAKI,2471,NSW
TWEED HEADS,2485,NSW
TWEED HEADS WEST,2485,NSW
BOGANGAR,2488,NSW
CABARITA BEACH,2488,NSW
TANGLEWOOD,2488,NSW
CONISTON,2500,NSW
GWYNNEVILLE,2500,NSW
KEIRAVILLE,2500,NSW
MANGERTON,2500,NSW
MOUNT KEIRA,2500,NSW
MOUNT SAINT THOMAS,2500,NSW
NORTH WOLLONGONG,2500,NSW
SPRING HILL,2500,NSW
WEST WOLLONGONG,2500,NSW
WOLLONGONG,2500,NSW
WOLLONGONG DC,2500,NSW
WOLLONGONG WEST,2500,NSW
ALBION PARK,2527,NSW
ALBION PARK RAIL,2527,NSW
CALDERWOOD,2527,NSW
CROOM,2527,NSW
NORTH MACQUARIE,2527,NSW
TONGARRA,2527,NSW
TULLIMBAR,2527,NSW
YELLOW ROCK,2527,NSW
AVONDALE,2530,NSW
BROWNSVILLE,2530,NSW
CLEVELAND,2530,NSW
DAPTO,2530,NSW
DOMBARTON,2530,NSW
HAYWARDS BAY,2530,NSW
HORSLEY,2530,NSW
HUNTLEY,2530,NSW
KANAHOOKA,2530,NSW
KOONAWARRA,2530,NSW
MARSHALL MOUNT,2530,NSW
PENROSE,2530,NSW
WONGAWILLI,2530,NSW
YALLAH,2530,NSW
BACK FOREST,2535,NSW
BELLAWONGARAH,2535,NSW
BERRY,2535,NSW
BERRY MOUNTAIN,2535,NSW
BROGERS CREEK,2535,NSW
BROUGHTON,2535,NSW
BROUGHTON VALE,2535,NSW
BUDDEROO,2535,NSW
BUNDEWALLAH,2535,NSW
COOLANGATTA,2535,NSW
FAR MEADOW,2535,NSW
JASPERS BRUSH,2535,NSW
SHOALHAVEN HEADS,2535,NSW
WATTAMOLLA,2535,NSW
WOODHILL,2535,NSW
EAGLE VALE,2558,NSW
ESCHOL PARK,2558,NSW
KEARNS,2558,NSW
MENANGLE PARK,2563,NSW
BANNABY,2580,NSW
BANNISTER,2580,NSW
BAW BAW,2580,NSW
BOXERS CREEK,2580,NSW
BRISBANE GROVE,2580,NSW
BUNGONIA,2580,NSW
CARRICK,2580,NSW
CHATSBURY,2580,NSW
CURRAWANG,2580,NSW
CURRAWEELA,2580,NSW
GOLSPIE,2580,NSW
GOULBURN,2580,NSW
GOULBURN DC,2580,NSW
GOULBURN NORTH,2580,NSW
GREENWICH PARK,2580,NSW
GUNDARY,2580,NSW
JERRONG,2580,NSW
KINGSDALE,2580,NSW
LAKE BATHURST,2580,NSW
LOWER BORO,2580,NSW
MAYFIELD,2580,NSW
MIDDLE ARM,2580,NSW
MOUNT FAIRY,2580,NSW
MUMMEL,2580,NSW
MYRTLEVILLE,2580,NSW
PALING YARDS,2580,NSW
PARKESBOURNE,2580,NSW
POMEROY,2580,NSW
QUIALIGO,2580,NSW
RICHLANDS,2580,NSW
ROSLYN,2580,NSW
RUN-O-WATERS,2580,NSW
STONEQUARRY,2580,NSW
TARAGO,2580,NSW
TARALGA,2580,NSW
TARLO,2580,NSW
TIRRANNAVILLE,2580,NSW
TOWRANG,2580,NSW
WAYO,2580,NSW
WIARBOROUGH,2580,NSW
WINDELLAMA,2580,NSW
WOMBEYAN CAVES,2580,NSW
WOODHOUSELEE,2580,NSW
YALBRAITH,2580,NSW
YARRA,2580,NSW
BIGGA,2583,NSW
BINDA,2583,NSW
CROOKED CORNER,2583,NSW
CROOKWELL,2583,NSW
FULLERTON,2583,NSW
GRABBEN GULLEN,2583,NSW
LAGGAN,2583,NSW
LIMERICK,2583,NSW
LOST RIVER,2583,NSW
NARRAWA,2583,NSW
PEELWOOD,2583,NSW
PEJAR,2583,NSW
RUGBY,2583,NSW
TUENA,2583,NSW
WHEEO,2583,NSW
BOOROWA,2586,NSW
FROGMORE,2586,NSW
GODFREYS CREEK,2586,NSW
MURRINGO,2586,NSW
REIDS FLAT,2586,NSW
RYE PARK,2586,NSW
TAYLORS FLAT,2586,NSW
CANBERRA AIRPORT,2609,ACT
FYSHWICK,2609,ACT
MAJURA,2609,ACT
PIALLIGO,2609,ACT
SYMONSTON,2609,ACT
BIMBERI,2611,NSW
BRINDABELLA,2611,NSW
CHAPMAN,2611,NSW
COOLEMAN,2611,NSW
COOMBS,2611,NSW
COREE,2611,NSW
DUFFY,2611,NSW
FISHER,2611,NSW
HOLDER,2611,NSW
RIVETT,2611,NSW
STIRLING,2611,NSW
STROMLO,2611,NSW
URIARRA,2611,NSW
URIARRA VILLAGE,2611,NSW
WARAMANGA,2611,NSW
WESTON,2611,NSW
WESTON CREEK,2611,NSW
WRIGHT,2611,NSW
CHARNWOOD,2615,ACT
DUNLOP,2615,ACT
FLOREY,2615,ACT
FLYNN,2615,ACT
FRASER,2615,ACT
HIGGINS,2615,ACT
HOLT,2615,ACT
KIPPAX,2615,ACT
LATHAM,2615,ACT
MACGREGOR,2615,ACT
MELBA,2615,ACT
SPENCE,2615,ACT
ARABLE,2630,NSW
BADJA,2630,NSW
BILLILINGRA,2630,NSW
BINJURA,2630,NSW
BOBUNDARA,2630,NSW
BUCKENDERRA,2630,NSW
BUNGARBY,2630,NSW
BUNYAN,2630,NSW
CARLAMINDA,2630,NSW
CHAKOLA,2630,NSW
COOLRINGDON,2630,NSW
COOMA,2630,NSW
COOMA NORTH,2630,NSW
COUNTEGANY,2630,NSW
DAIRYMANS PLAINS,2630,NSW
DANGELONG,2630,NSW
DRY PLAIN,2630,NSW
FRYING PAN,2630,NSW
GLEN FERGUS,2630,NSW
IRONMUNGY,2630,NSW
JERANGLE,2630,NSW
JIMENBUEN,2630,NSW
MAFFRA,2630,NSW
MIDDLE FLAT,2630,NSW
MIDDLINGBANK,2630,NSW
MURRUMBUCCA,2630,NSW
MYALLA,2630,NSW
NUMERALLA,2630,NSW
PEAK VIEW,2630,NSW
PINE VALLEY,2630,NSW
POLO FLAT,2630,NSW
RHINE FALLS,2630,NSW
ROCK FLAT,2630,NSW
ROSE VALLEY,2630,NSW
SHANNONS FLAT,2630,NSW
SPRINGFIELD,2630,NSW
THE BROTHERS,2630,NSW
TUROSS,2630,NSW
WAMBROOK,2630,NSW
CORROWONG,2633,NSW
DELEGATE,2633,NSW
TOMBONG,2633,NSW
HENTY,2658,NSW
MUNYABLA,2658,NSW
PLEASANT HILLS,2658,NSW
RYAN,2658,NSW
KAPOOKA,2661,NSW
DARLINGTON POINT,2706,NSW
BARRATTA,2710,NSW
BIRGANBIGIL,2710,NSW
BOOROORBAN,2710,NSW
BULLATALE,2710,NSW
CALDWELL,2710,NSW
CALIMO,2710,NSW
CONARGO,2710,NSW
COREE,2710,NSW
DENILIQUIN,2710,NSW
HARTWOOD,2710,NSW
LINDIFFERON,2710,NSW
MATHOURA,2710,NSW
MAYRUNG,2710,NSW
MOONBRIA,2710,NSW
MORAGO,2710,NSW
PRETTY PINE,2710,NSW
STEAM PLAINS,2710,NSW
STUD PARK,2710,NSW
WAKOOL,2710,NSW
WANDOOK,2710,NSW
WANGANELLA,2710,NSW
WARRAGOON,2710,NSW
WILLURAH,2710,NSW
BLIGHTY,2713,NSW
FINLEY,2713,NSW
LOGIE BRAE,2713,NSW
MYRTLE PARK,2713,NSW
BARHAM,2732,NSW
BURRABOI,2732,NSW
COBRAMUNGA,2732,NSW
GONN,2732,NSW
NOORONG,2732,NSW
THULE,2732,NSW
TULLAKOOL,2732,NSW
KORALEIGH,2735,NSW
SPEEWA,2735,NSW
GOL GOL,2738,NSW
MALLEE,2738,NSW
MONAK,2738,NSW
PARINGI,2738,NSW
TRENTHAM CLIFFS,2738,NSW
COLEBEE,2761,NSW
DEAN PARK,2761,NSW
GLENDENNING,2761,NSW
HASSALL GROVE,2761,NSW
OAKHURST,2761,NSW
PLUMPTON,2761,NSW
BERKSHIRE PARK,2765,NSW
BOX HILL,2765,NSW
MARAYLYA,2765,NSW
MARSDEN PARK,2765,NSW
NELSON,2765,NSW
OAKVILLE,2765,NSW
RIVERSTONE,2765,NSW
VINEYARD,2765,NSW
BLACKHEATH,2785,NSW
MEGALONG VALLEY,2785,NSW
BEN BULLEN,2790,NSW
BLACKMANS FLAT,2790,NSW
BOWENFELS,2790,NSW
CLARENCE,2790,NSW
COBAR PARK,2790,NSW
CORNEY TOWN,2790,NSW
CULLEN BULLEN,2790,NSW
DOCTORS GAP,2790,NSW
GANBENANG,2790,NSW
GOOD FOREST,2790,NSW
HAMPTON,2790,NSW
HARTLEY,2790,NSW
HARTLEY VALE,2790,NSW
HASSANS WALLS,2790,NSW
HERMITAGE FLAT,2790,NSW
JENOLAN,2790,NSW
KANIMBLA,2790,NSW
LIDSDALE,2790,NSW
LITHGOW,2790,NSW
LITTLE HARTLEY,2790,NSW
LITTLETON,2790,NSW
LOWTHER,2790,NSW
MARRANGAROO,2790,NSW
MCKELLARS PARK,2790,NSW
MORTS ESTATE,2790,NSW
MOUNT LAMBIE,2790,NSW
NEWNES,2790,NSW
NEWNES PLATEAU,2790,NSW
OAKY PARK,2790,NSW
POTTERY ESTATE,2790,NSW
RYDAL,2790,NSW
SHEEDYS GULLY,2790,NSW
SODWALLS,2790,NSW
SOUTH BOWENFELS,2790,NSW
SOUTH LITTLETON,2790,NSW
SPRINGVALE,2790,NSW
STATE MINE GULLY,2790,NSW
VALE OF CLWYDD,2790,NSW
WOLGAN VALLEY,2790,NSW
WOLLANGAMBE,2790,NSW
DARBYS FALLS,2793,NSW
ROSEBERG,2793,NSW
WOODSTOCK,2793,NSW
BIMBI,2810,NSW
CARAGABAL,2810,NSW
GLENELG,2810,NSW
GRENFELL,2810,NSW
PINEY RANGE,2810,NSW
PINNACLE,2810,NSW
PULLABOOKA,2810,NSW
WARRADERRY,2810,NSW
BURROWAY,2821,NSW
NARROMINE,2821,NSW
BABINDA,2825,NSW
BUDDABADAH,2825,NSW
CANONBA,2825,NSW
HONEYBUGLE,2825,NSW
MIANDETTA,2825,NSW
MULLA,2825,NSW
MULLENGUDGERY,2825,NSW
MURRAWOMBIE,2825,NSW
NYNGAN,2825,NSW
PANGEE,2825,NSW
BOURKE,2840,NSW
ENNGONIA,2840,NSW
FORDS BRIDGE,2840,NSW
GUMBALIE,2840,NSW
GUNDERBOOKA,2840,NSW
HUNGERFORD,2840,NSW
LOUTH,2840,NSW
NORTH BOURKE,2840,NSW
TILPA,2840,NSW
WANAARING,2840,NSW
YANTABULLA,2840,NSW
BIRRIWA,2844,NSW
DUNEDOO,2844,NSW
LEADVILLE,2844,NSW
PORTLAND,2847,NSW
BOBADAH,2877,NSW
BOONA MOUNT,2877,NSW
CONDOBOLIN,2877,NSW
DERRIWONG,2877,NSW
EREMERANG,2877,NSW
EUABALONG,2877,NSW
EUABALONG WEST,2877,NSW
KIACATOO,2877,NSW
MOUNT HOPE,2877,NSW
MULGUTHRIE,2877,NSW
BROKEN HILL,2880,NSW
BROKEN HILL NORTH,2880,NSW
BROKEN HILL WEST,2880,NSW
BROUGHAMS GATE,2880,NSW
FOWLERS GAP,2880,NSW
LITTLE TOPAR,2880,NSW
MILPARINKA,2880,NSW
MUTAWINTJI,2880,NSW
PACKSADDLE,2880,NSW
SILVERTON,2880,NSW
SOUTH BROKEN HILL,2880,NSW
TIBOOBURRA,2880,NSW
MELBOURNE,3001,VIC
MELBOURNE,3004,VIC
ST KILDA ROAD CENTRAL,3004,VIC
ST KILDA ROAD MELBOURNE,3004,VIC
DOCKLANDS,3008,VIC
ALTONA EAST,3025,VIC
ALTONA GATE,3025,VIC
ALTONA NORTH,3025,VIC
ALTONA MEADOWS,3028,VIC
LAVERTON,3028,VIC
SEABROOK,3028,VIC
FLEMINGTON,3031,VIC
KENSINGTON,3031,VIC
ATTWOOD,3049,VIC
WESTMEADOWS,3049,VIC
MELBOURNE UNIVERSITY,3052,VIC
PARKVILLE,3052,VIC
NORTHCOTE,3070,VIC
NORTHCOTE SOUTH,3070,VIC
RESERVOIR,3073,VIC
LOWER PLENTY,3093,VIC
WATTLE GLEN,3096,VIC
COTHAM,3101,VIC
KEW,3101,VIC
CHIRNSIDE PARK,3116,VIC
AUBURN,3123,VIC
HAWTHORN EAST,3123,VIC
CAMBERWELL EAST,3126,VIC
CANTERBURY,3126,VIC
ARMADALE,3143,VIC
ARMADALE NORTH,3143,VIC
GLEN IRIS,3146,VIC
TOORONGA,3146,VIC
DANDENONG SOUTH,3164,VIC
OAKLEIGH SOUTH,3167,VIC
MULGRAVE,3170,VIC
WAVERLEY GARDENS,3170,VIC
BRIGHTON ROAD,3184,VIC
ELWOOD,3184,VIC
BRIGHTON EAST,3187,VIC
NORTH ROAD,3187,VIC
HIGHETT,3190,VIC
SOUTH MELBOURNE,3205,VIC
LITTLE RIVER,3211,VIC
CORIO,3214,VIC
NORLANE,3214,VIC
NORTH SHORE,3214,VIC
LORNE,3232,VIC
BENWERRIN,3235,VIC
BOONAH,3235,VIC
DEANS MARSH,3235,VIC
PENNYROYAL,3235,VIC
SCOTTS CREEK,3267,VIC
PETERBOROUGH,3270,VIC
HEXHAM,3273,VIC
HAWKESDALE,3287,VIC
MINHAMITE,3287,VIC
GLENTHOMPSON,3293,VIC
NAREEB,3293,VIC
NARRAPUMELAP SOUTH,3293,VIC
BOCHARA,3301,VIC
BROADWATER,3301,VIC
BUCKLEY SWAMP,3301,VIC
BYADUK,3301,VIC
CROXTON EAST,3301,VIC
HENSLEY PARK,3301,VIC
MORGIANA,3301,VIC
MOUNT NAPIER,3301,VIC
STRATHKELLAR,3301,VIC
TAHARA,3301,VIC
TARRINGTON,3301,VIC
WANNON,3301,VIC
WARRAYURE,3301,VIC
YATCHAW,3301,VIC
YULECART,3301,VIC
LISMORE,3324,VIC
MINGAY,3324,VIC
MOUNT BUTE,3324,VIC
BARUNAH PARK,3329,VIC
BARUNAH PLAINS,3329,VIC
SHELFORD,3329,VIC
BAKERY HILL,3354,VIC
BALLARAT MC,3354,VIC
BUNINYONG,3357,VIC
BOLANGUM,3387,VIC
CALLAWADDA,3387,VIC
CAMPBELLS BRIDGE,3387,VIC
GERMANIA,3387,VIC
GREENS CREEK,3387,VIC
KANYA,3387,VIC
MARNOO,3387,VIC
MARNOO WEST,3387,VIC
MORRL MORRL,3387,VIC
WALLALOO,3387,VIC
WALLALOO EAST,3387,VIC
BRIM,3391,VIC
BEULAH,3395,VIC
KENMARE,3395,VIC
REEDY DAM,3395,VIC
ROSEBERY,3395,VIC
JEPARIT,3423,VIC
BULLA,3428,VIC
RIDDELLS CREEK,3431,VIC
BARRYS REEF,3458,VIC
BLACKWOOD,3458,VIC
FERN HILL,3458,VIC
